"V1","V2","V3","V4","V5","V6","V7","V8"
202407,20240702,8,223,"개금역",129.020533,35.153284,0
202407,20240702,8,224,"냉정역",129.012255,35.151254,0
202407,20240702,8,225,"주례역",129.003077,35.150508,0
202407,20240702,8,226,"감전역",128.991146,35.155528,0
202407,20240702,8,227,"사상역",128.984621,35.162361,0
202407,20240702,8,228,"덕포역",128.983955,35.173754,0
202407,20240702,8,229,"모덕역",128.985621,35.180366,0
202407,20240702,8,230,"모라역",128.988655,35.189663,0
202407,20240702,8,231,"구남역",128.994928,35.196804,0
202407,20240702,8,232,"구명역",128.999322,35.20252,0
202407,20240702,8,233,"덕천역(2호선)",129.005673,35.210219,0
202407,20240702,8,234,"수정역",129.009198,35.223356,0
202407,20240702,8,235,"화명역",129.013918,35.236278,0
202407,20240702,8,236,"율리역",129.012918,35.246714,0
202407,20240702,8,237,"동원역",129.012392,35.258656,0
202407,20240702,8,238,"금곡역",129.0169054,35.267248,0
202407,20240702,8,239,"호포역",129.017097,35.280406,0
202407,20240702,8,240,"증산역",129.010246,35.308302,0
202407,20240702,8,241,"부산대양산캠퍼스역",129.0139408,35.316955,0
202407,20240702,8,242,"남양산역",129.019457,35.325359,0
202407,20240702,8,243,"양산역",129.026391,35.33872773,0
202407,20240702,8,302,"망미역",129.108225,35.171528,0
202407,20240702,8,303,"배산역",129.095498,35.173504,0
202407,20240702,8,304,"물만골역",129.085748,35.176808,0
202407,20240702,8,305,"연산역(3호선)",129.081526,35.186173,0
202407,20240702,8,306,"거제역",129.073941,35.188589,0
202407,20240702,8,307,"종합운동장역",129.067504,35.19125,0
202407,20240702,8,308,"사직역",129.064996,35.198998,0
202407,20240702,8,309,"미남역(3호선)",129.068061,35.205503,0
202407,20240702,8,310,"만덕역",129.036527,35.213,0
202407,20240702,8,311,"남산정역",129.023928,35.21334,0
202407,20240702,8,312,"숙등역",129.012749,35.21197,0
202407,20240702,8,313,"덕천역(3호선)",129.005671,35.210215,0
202407,20240702,8,314,"구포역",128.996366,35.206697,0
202407,20240702,8,315,"강서구청역",128.981756,35.211247,0
202407,20240702,8,316,"체육공원역",128.9696515,35.212577,0
202407,20240702,8,317,"대저역",128.9610488,35.213386,0
202407,20240702,8,402,"동래역(4호선)",129.077082,35.204834,0
202407,20240702,8,403,"수안역",129.083806,35.201828,0
202407,20240702,8,404,"낙민역",129.090774,35.200254,0
202407,20240702,8,405,"충렬사역",129.097636,35.199859,0
202407,20240702,8,406,"명장역",129.101517,35.205143,0
202407,20240702,8,407,"서동역",129.107683,35.213333,0
202407,20240702,8,408,"금사역",129.115153,35.215829,0
202407,20240702,8,409,"반여농산물시장역",129.124061,35.217779,0
202407,20240702,8,410,"석대역",129.137179,35.21811162,0
202407,20240702,8,411,"영산대역",129.146149,35.225777,0
202407,20240702,8,412,"윗반송역",129.154024,35.232506,0
202407,20240702,8,413,"고촌역",129.1604437,35.236031,0
202407,20240702,8,414,"안평역",129.171823,35.237363,0
202407,20240702,8,95,"다대포해수욕장",128.9641,35.04867,0
202407,20240702,8,96,"다대포항역",128.9713,35.05782,0
202407,20240702,8,97,"낫개역",128.979873,35.065265,0
202407,20240702,8,98,"신장림역",128.977041,35.074433,0
202407,20240702,8,99,"장림역",128.9775,35.08109,0
202407,20240702,9,100,"동매역",128.9742,35.0899,0
202407,20240702,9,101,"신평역",128.960564,35.095179,0
202407,20240702,9,102,"하단역",128.966803,35.10618,0
202407,20240702,9,103,"당리역",128.973846,35.103532,0
202407,20240702,9,104,"사하역",128.9831,35.099847,0
202407,20240702,9,105,"괴정역",128.992144,35.099816,0
202407,20240702,9,106,"대티역",128.999936,35.103126,0
202407,20240702,9,107,"서대신역",129.012178,35.110937,0
202407,20240702,9,108,"동대신역",129.017684,35.110452,0
202407,20240702,9,109,"토성역",129.019776,35.100727,0
202407,20240702,9,110,"자갈치역",129.02667,35.097372,0
202407,20240702,9,111,"남포역",129.034869,35.097953,0
202407,20240702,9,112,"중앙역",129.036371,35.103837,0
202407,20240702,9,113,"부산역",129.0397,35.115224,0
202407,20240702,9,114,"초량역",129.043039,35.121168,0
202407,20240702,9,115,"부산진역",129.047894,35.127787,0
202407,20240702,9,116,"좌천역",129.054455,35.134361,0
202407,20240702,9,117,"범일역",129.059352,35.140952,0
202407,20240702,9,118,"범내골역",129.059261,35.1474,0
202407,20240702,9,119,"서면역(1호선)",129.059556,35.158282,0
202407,20240702,9,120,"부전역",129.062952,35.162587,0
202407,20240702,9,121,"양정역",129.071366,35.173122,0
202407,20240702,9,122,"시청역",129.076642,35.179837,0
202407,20240702,9,123,"연산역",129.081534,35.186168,0
202407,20240702,9,124,"교대역",129.080035,35.19605,0
202407,20240702,9,125,"동래역",129.078506,35.205641,0
202407,20240702,9,126,"명륜역",129.079659,35.212551,0
202407,20240702,9,127,"온천장역",129.086437,35.220249,0
202407,20240702,9,128,"부산대역",129.089358,35.229609,0
202407,20240702,9,129,"장전역",129.088111,35.23809095,0
202407,20240702,9,130,"구서역",129.091327,35.247407,0
202407,20240702,9,131,"두실역",129.091386,35.256959,0
202407,20240702,9,132,"남산역",129.092496,35.265404,0
202407,20240702,9,133,"범어사역",129.092679,35.273105,0
202407,20240702,9,134,"노포역",129.094967,35.28468657,0
202407,20240702,9,201,"장산역",129.176986,35.169914,0
202407,20240702,9,202,"중동역",129.168091,35.1667051,0
202407,20240702,9,203,"해운대역",129.158908,35.163672,0
202407,20240702,9,204,"동백역",129.147897,35.161484,0
202407,20240702,9,205,"시립미술관역",129.138933,35.168844,0
202407,20240702,9,206,"센텀시티역",129.131745,35.168827,0
202407,20240702,9,207,"민락역",129.121909,35.167228,0
202407,20240702,9,208,"수영역",129.114713,35.165227,0
202407,20240702,9,209,"광안역",129.113168,35.157916,0
202407,20240702,9,210,"금련산역",129.110961,35.149771,0
202407,20240702,9,211,"남천역",129.107978,35.142139,0
202407,20240702,9,212,"경성대부경대역",129.100548,35.137585,0
202407,20240702,9,213,"대연역",129.092161,35.135153,0
202407,20240702,9,214,"못골역",129.084415,35.134731,0
202407,20240702,9,215,"지게골역",129.074365,35.135574,0
202407,20240702,9,216,"문현역",129.067399,35.139151,0
202407,20240702,9,217,"국제금융센터부산은행역",129.066755,35.145817,0
202407,20240702,9,218,"전포역",129.065374,35.153102,0
202407,20240702,9,219,"서면역(2호선)",129.059084,35.15774,0
202407,20240702,9,220,"부암역",129.050185,35.157444,0
202407,20240702,9,221,"가야역",129.042817,35.155883,0
202407,20240702,9,222,"동의대역",129.03275,35.153986,0
202407,20240702,9,223,"개금역",129.020533,35.153284,0
202407,20240702,9,224,"냉정역",129.012255,35.151254,0
202407,20240702,9,225,"주례역",129.003077,35.150508,0
202407,20240702,9,226,"감전역",128.991146,35.155528,0
202407,20240702,9,227,"사상역",128.984621,35.162361,0
202407,20240702,9,228,"덕포역",128.983955,35.173754,0
202407,20240702,9,229,"모덕역",128.985621,35.180366,0
202407,20240702,9,230,"모라역",128.988655,35.189663,0
202407,20240702,9,231,"구남역",128.994928,35.196804,0
202407,20240702,9,232,"구명역",128.999322,35.20252,0
202407,20240702,9,233,"덕천역(2호선)",129.005673,35.210219,0
202407,20240702,9,234,"수정역",129.009198,35.223356,0
202407,20240702,9,235,"화명역",129.013918,35.236278,0
202407,20240702,9,236,"율리역",129.012918,35.246714,0
202407,20240702,9,237,"동원역",129.012392,35.258656,0
202407,20240702,9,238,"금곡역",129.0169054,35.267248,0
202407,20240702,9,239,"호포역",129.017097,35.280406,0
202407,20240702,9,240,"증산역",129.010246,35.308302,0
202407,20240702,9,241,"부산대양산캠퍼스역",129.0139408,35.316955,0
202407,20240702,9,242,"남양산역",129.019457,35.325359,0
202407,20240702,9,243,"양산역",129.026391,35.33872773,0
202407,20240702,9,302,"망미역",129.108225,35.171528,0
202407,20240702,9,303,"배산역",129.095498,35.173504,0
202407,20240702,9,304,"물만골역",129.085748,35.176808,0
202407,20240702,9,305,"연산역(3호선)",129.081526,35.186173,0
202407,20240702,9,306,"거제역",129.073941,35.188589,0
202407,20240702,9,307,"종합운동장역",129.067504,35.19125,0
202407,20240702,9,308,"사직역",129.064996,35.198998,0
202407,20240702,9,309,"미남역(3호선)",129.068061,35.205503,0
202407,20240702,9,310,"만덕역",129.036527,35.213,0
202407,20240702,9,311,"남산정역",129.023928,35.21334,0
202407,20240702,9,312,"숙등역",129.012749,35.21197,0
202407,20240702,9,313,"덕천역(3호선)",129.005671,35.210215,0
202407,20240702,9,314,"구포역",128.996366,35.206697,0
202407,20240702,9,315,"강서구청역",128.981756,35.211247,0
202407,20240702,9,316,"체육공원역",128.9696515,35.212577,0
202407,20240702,9,317,"대저역",128.9610488,35.213386,0
202407,20240702,9,402,"동래역(4호선)",129.077082,35.204834,0
202407,20240702,9,403,"수안역",129.083806,35.201828,0
202407,20240702,9,404,"낙민역",129.090774,35.200254,0
202407,20240702,9,405,"충렬사역",129.097636,35.199859,0
202407,20240702,9,406,"명장역",129.101517,35.205143,0
202407,20240702,9,407,"서동역",129.107683,35.213333,0
202407,20240702,9,408,"금사역",129.115153,35.215829,0
202407,20240702,9,409,"반여농산물시장역",129.124061,35.217779,0
202407,20240702,9,410,"석대역",129.137179,35.21811162,0
202407,20240702,9,411,"영산대역",129.146149,35.225777,0
202407,20240702,9,412,"윗반송역",129.154024,35.232506,0
202407,20240702,9,413,"고촌역",129.1604437,35.236031,0
202407,20240702,9,414,"안평역",129.171823,35.237363,0
202407,20240702,9,95,"다대포해수욕장",128.9641,35.04867,0
202407,20240702,9,96,"다대포항역",128.9713,35.05782,0
202407,20240702,9,97,"낫개역",128.979873,35.065265,0
202407,20240702,9,98,"신장림역",128.977041,35.074433,0
202407,20240702,9,99,"장림역",128.9775,35.08109,0
202407,20240703,0,100,"동매역",128.9742,35.0899,0
202407,20240703,0,101,"신평역",128.960564,35.095179,0
202407,20240703,0,102,"하단역",128.966803,35.10618,0
202407,20240703,0,103,"당리역",128.973846,35.103532,0
202407,20240703,0,104,"사하역",128.9831,35.099847,0
202407,20240703,0,105,"괴정역",128.992144,35.099816,0
202407,20240703,0,106,"대티역",128.999936,35.103126,0
202407,20240703,0,107,"서대신역",129.012178,35.110937,0
202407,20240703,0,108,"동대신역",129.017684,35.110452,0
202407,20240703,0,109,"토성역",129.019776,35.100727,0
202407,20240703,0,110,"자갈치역",129.02667,35.097372,0
202407,20240703,0,111,"남포역",129.034869,35.097953,0
202407,20240703,0,112,"중앙역",129.036371,35.103837,0
202407,20240703,0,113,"부산역",129.0397,35.115224,0
202407,20240703,0,114,"초량역",129.043039,35.121168,0
202407,20240703,0,115,"부산진역",129.047894,35.127787,0
202407,20240703,0,116,"좌천역",129.054455,35.134361,0
202407,20240703,0,117,"범일역",129.059352,35.140952,0
202407,20240703,0,118,"범내골역",129.059261,35.1474,0
202407,20240703,0,119,"서면역(1호선)",129.059556,35.158282,0
202407,20240703,0,120,"부전역",129.062952,35.162587,0
202407,20240703,0,121,"양정역",129.071366,35.173122,0
202407,20240703,0,122,"시청역",129.076642,35.179837,0
202407,20240703,0,123,"연산역",129.081534,35.186168,0
202407,20240703,0,124,"교대역",129.080035,35.19605,0
202407,20240703,0,125,"동래역",129.078506,35.205641,0
202407,20240703,0,126,"명륜역",129.079659,35.212551,0
202407,20240703,0,127,"온천장역",129.086437,35.220249,0
202407,20240703,0,128,"부산대역",129.089358,35.229609,0
202407,20240703,0,129,"장전역",129.088111,35.23809095,0
202407,20240703,0,130,"구서역",129.091327,35.247407,0
202407,20240703,0,131,"두실역",129.091386,35.256959,0
202407,20240703,0,132,"남산역",129.092496,35.265404,0
202407,20240703,0,133,"범어사역",129.092679,35.273105,0
202407,20240703,0,134,"노포역",129.094967,35.28468657,0
202407,20240703,0,201,"장산역",129.176986,35.169914,0
202407,20240703,0,202,"중동역",129.168091,35.1667051,0
202407,20240703,0,203,"해운대역",129.158908,35.163672,0
202407,20240703,0,204,"동백역",129.147897,35.161484,0
202407,20240703,0,205,"시립미술관역",129.138933,35.168844,0
202407,20240703,0,206,"센텀시티역",129.131745,35.168827,0
202407,20240703,0,207,"민락역",129.121909,35.167228,0
202407,20240703,0,208,"수영역",129.114713,35.165227,0
202407,20240703,0,209,"광안역",129.113168,35.157916,0
202407,20240703,0,210,"금련산역",129.110961,35.149771,0
202407,20240703,0,211,"남천역",129.107978,35.142139,0
202407,20240703,0,212,"경성대부경대역",129.100548,35.137585,0
202407,20240703,0,213,"대연역",129.092161,35.135153,0
202407,20240703,0,214,"못골역",129.084415,35.134731,0
202407,20240703,0,215,"지게골역",129.074365,35.135574,0
202407,20240703,0,216,"문현역",129.067399,35.139151,0
202407,20240703,0,217,"국제금융센터부산은행역",129.066755,35.145817,0
202407,20240703,0,218,"전포역",129.065374,35.153102,0
202407,20240703,0,219,"서면역(2호선)",129.059084,35.15774,0
202407,20240703,0,220,"부암역",129.050185,35.157444,0
202407,20240703,0,221,"가야역",129.042817,35.155883,0
202407,20240703,0,222,"동의대역",129.03275,35.153986,0
202407,20240703,0,223,"개금역",129.020533,35.153284,0
202407,20240703,0,224,"냉정역",129.012255,35.151254,0
202407,20240703,0,225,"주례역",129.003077,35.150508,0
202407,20240703,0,226,"감전역",128.991146,35.155528,0
202407,20240703,0,227,"사상역",128.984621,35.162361,0
202407,20240703,0,228,"덕포역",128.983955,35.173754,0
202407,20240703,0,229,"모덕역",128.985621,35.180366,0
202407,20240703,0,230,"모라역",128.988655,35.189663,0
202407,20240703,0,231,"구남역",128.994928,35.196804,0
202407,20240703,0,232,"구명역",128.999322,35.20252,0
202407,20240703,0,233,"덕천역(2호선)",129.005673,35.210219,0
202407,20240703,0,234,"수정역",129.009198,35.223356,0
202407,20240703,0,235,"화명역",129.013918,35.236278,0
202407,20240703,0,236,"율리역",129.012918,35.246714,0
202407,20240703,0,237,"동원역",129.012392,35.258656,0
202407,20240703,0,238,"금곡역",129.0169054,35.267248,0
202407,20240703,0,239,"호포역",129.017097,35.280406,0
202407,20240703,0,240,"증산역",129.010246,35.308302,0
202407,20240703,0,241,"부산대양산캠퍼스역",129.0139408,35.316955,0
202407,20240703,0,242,"남양산역",129.019457,35.325359,0
202407,20240703,0,243,"양산역",129.026391,35.33872773,0
202407,20240703,0,302,"망미역",129.108225,35.171528,0
202407,20240703,0,303,"배산역",129.095498,35.173504,0
202407,20240703,0,304,"물만골역",129.085748,35.176808,0
202407,20240703,0,305,"연산역(3호선)",129.081526,35.186173,0
202407,20240703,0,306,"거제역",129.073941,35.188589,0
202407,20240703,0,307,"종합운동장역",129.067504,35.19125,0
202407,20240703,0,308,"사직역",129.064996,35.198998,0
202407,20240703,0,309,"미남역(3호선)",129.068061,35.205503,0
202407,20240703,0,310,"만덕역",129.036527,35.213,0
202407,20240703,0,311,"남산정역",129.023928,35.21334,0
202407,20240703,0,312,"숙등역",129.012749,35.21197,0
202407,20240703,0,313,"덕천역(3호선)",129.005671,35.210215,0
202407,20240703,0,314,"구포역",128.996366,35.206697,0
202407,20240703,0,315,"강서구청역",128.981756,35.211247,0
202407,20240703,0,316,"체육공원역",128.9696515,35.212577,0
202407,20240703,0,317,"대저역",128.9610488,35.213386,0
202407,20240703,0,402,"동래역(4호선)",129.077082,35.204834,0
202407,20240703,0,403,"수안역",129.083806,35.201828,0
202407,20240703,0,405,"충렬사역",129.097636,35.199859,0
202407,20240703,0,406,"명장역",129.101517,35.205143,0
202407,20240703,0,407,"서동역",129.107683,35.213333,0
202407,20240703,0,408,"금사역",129.115153,35.215829,0
202407,20240703,0,409,"반여농산물시장역",129.124061,35.217779,0
202407,20240703,0,411,"영산대역",129.146149,35.225777,0
202407,20240703,0,412,"윗반송역",129.154024,35.232506,0
202407,20240703,0,413,"고촌역",129.1604437,35.236031,0
202407,20240703,0,414,"안평역",129.171823,35.237363,0
202407,20240703,0,95,"다대포해수욕장",128.9641,35.04867,0
202407,20240703,0,96,"다대포항역",128.9713,35.05782,0
202407,20240703,0,97,"낫개역",128.979873,35.065265,0
202407,20240703,0,98,"신장림역",128.977041,35.074433,0
202407,20240703,0,99,"장림역",128.9775,35.08109,0
202407,20240703,10,100,"동매역",128.9742,35.0899,0
202407,20240703,10,101,"신평역",128.960564,35.095179,0
202407,20240703,10,102,"하단역",128.966803,35.10618,0
202407,20240703,10,103,"당리역",128.973846,35.103532,0
202407,20240703,10,104,"사하역",128.9831,35.099847,0
202407,20240703,10,105,"괴정역",128.992144,35.099816,0
202407,20240703,10,106,"대티역",128.999936,35.103126,0
202407,20240703,10,107,"서대신역",129.012178,35.110937,0
202407,20240703,10,108,"동대신역",129.017684,35.110452,0
202407,20240703,10,109,"토성역",129.019776,35.100727,0
202407,20240703,10,110,"자갈치역",129.02667,35.097372,0
202407,20240703,10,111,"남포역",129.034869,35.097953,0
202407,20240703,10,112,"중앙역",129.036371,35.103837,0
202407,20240703,10,113,"부산역",129.0397,35.115224,0
202407,20240703,10,114,"초량역",129.043039,35.121168,0
202407,20240703,10,115,"부산진역",129.047894,35.127787,0
202407,20240703,10,116,"좌천역",129.054455,35.134361,0
202407,20240703,10,117,"범일역",129.059352,35.140952,0
202407,20240703,10,118,"범내골역",129.059261,35.1474,0
202407,20240703,10,119,"서면역(1호선)",129.059556,35.158282,0
202407,20240703,10,120,"부전역",129.062952,35.162587,0
202407,20240703,10,121,"양정역",129.071366,35.173122,0
202407,20240703,10,122,"시청역",129.076642,35.179837,0
202407,20240703,10,123,"연산역",129.081534,35.186168,0
202407,20240703,10,124,"교대역",129.080035,35.19605,0
202407,20240703,10,125,"동래역",129.078506,35.205641,0
202407,20240703,10,126,"명륜역",129.079659,35.212551,0
202407,20240703,10,127,"온천장역",129.086437,35.220249,0
202407,20240703,10,128,"부산대역",129.089358,35.229609,0
202407,20240703,10,129,"장전역",129.088111,35.23809095,0
202407,20240703,10,130,"구서역",129.091327,35.247407,0
202407,20240703,10,131,"두실역",129.091386,35.256959,0
202407,20240703,10,132,"남산역",129.092496,35.265404,0
202407,20240703,10,133,"범어사역",129.092679,35.273105,0
202407,20240703,10,134,"노포역",129.094967,35.28468657,0
202407,20240703,10,201,"장산역",129.176986,35.169914,0
202407,20240703,10,202,"중동역",129.168091,35.1667051,0
202407,20240703,10,203,"해운대역",129.158908,35.163672,0
202407,20240703,10,204,"동백역",129.147897,35.161484,0
202407,20240703,10,205,"시립미술관역",129.138933,35.168844,0
202407,20240703,10,206,"센텀시티역",129.131745,35.168827,0
202407,20240703,10,207,"민락역",129.121909,35.167228,0
202407,20240703,10,208,"수영역",129.114713,35.165227,0
202407,20240703,10,209,"광안역",129.113168,35.157916,0
202407,20240703,10,210,"금련산역",129.110961,35.149771,0
202407,20240703,10,211,"남천역",129.107978,35.142139,0
202407,20240703,10,212,"경성대부경대역",129.100548,35.137585,0
202407,20240703,10,213,"대연역",129.092161,35.135153,0
202407,20240703,10,214,"못골역",129.084415,35.134731,0
202407,20240703,10,215,"지게골역",129.074365,35.135574,0
202407,20240703,10,216,"문현역",129.067399,35.139151,0
202407,20240703,10,217,"국제금융센터부산은행역",129.066755,35.145817,0
202407,20240703,10,218,"전포역",129.065374,35.153102,0
202407,20240703,10,219,"서면역(2호선)",129.059084,35.15774,0
202407,20240703,10,220,"부암역",129.050185,35.157444,0
202407,20240703,10,221,"가야역",129.042817,35.155883,0
202407,20240703,10,222,"동의대역",129.03275,35.153986,0
202407,20240703,10,223,"개금역",129.020533,35.153284,0
202407,20240703,10,224,"냉정역",129.012255,35.151254,0
202407,20240703,10,225,"주례역",129.003077,35.150508,0
202407,20240703,10,226,"감전역",128.991146,35.155528,0
202407,20240703,10,227,"사상역",128.984621,35.162361,0
202407,20240703,10,228,"덕포역",128.983955,35.173754,0
202407,20240703,10,229,"모덕역",128.985621,35.180366,0
202407,20240703,10,230,"모라역",128.988655,35.189663,0
202407,20240703,10,231,"구남역",128.994928,35.196804,0
202407,20240703,10,232,"구명역",128.999322,35.20252,0
202407,20240703,10,233,"덕천역(2호선)",129.005673,35.210219,0
202407,20240703,10,234,"수정역",129.009198,35.223356,0
202407,20240703,10,235,"화명역",129.013918,35.236278,0
202407,20240703,10,236,"율리역",129.012918,35.246714,0
202407,20240703,10,237,"동원역",129.012392,35.258656,0
202407,20240703,10,238,"금곡역",129.0169054,35.267248,0
202407,20240703,10,239,"호포역",129.017097,35.280406,0
202407,20240703,10,240,"증산역",129.010246,35.308302,0
202407,20240703,10,241,"부산대양산캠퍼스역",129.0139408,35.316955,0
202407,20240703,10,242,"남양산역",129.019457,35.325359,0
202407,20240703,10,243,"양산역",129.026391,35.33872773,0
202407,20240703,10,302,"망미역",129.108225,35.171528,0
202407,20240703,10,303,"배산역",129.095498,35.173504,0
202407,20240703,10,304,"물만골역",129.085748,35.176808,0
202407,20240703,10,305,"연산역(3호선)",129.081526,35.186173,0
202407,20240703,10,306,"거제역",129.073941,35.188589,0
202407,20240703,10,307,"종합운동장역",129.067504,35.19125,0
202407,20240703,10,308,"사직역",129.064996,35.198998,0
202407,20240703,10,309,"미남역(3호선)",129.068061,35.205503,0
202407,20240703,10,310,"만덕역",129.036527,35.213,0
202407,20240703,10,311,"남산정역",129.023928,35.21334,0
202407,20240703,10,312,"숙등역",129.012749,35.21197,0
202407,20240703,10,313,"덕천역(3호선)",129.005671,35.210215,0
202407,20240703,10,314,"구포역",128.996366,35.206697,0
202407,20240703,10,315,"강서구청역",128.981756,35.211247,0
202407,20240703,10,316,"체육공원역",128.9696515,35.212577,0
202407,20240703,10,317,"대저역",128.9610488,35.213386,0
202407,20240703,10,402,"동래역(4호선)",129.077082,35.204834,0
202407,20240703,10,403,"수안역",129.083806,35.201828,0
202407,20240703,10,404,"낙민역",129.090774,35.200254,0
202407,20240703,10,405,"충렬사역",129.097636,35.199859,0
202407,20240703,10,406,"명장역",129.101517,35.205143,0
202407,20240703,10,407,"서동역",129.107683,35.213333,0
202407,20240703,10,408,"금사역",129.115153,35.215829,0
202407,20240703,10,409,"반여농산물시장역",129.124061,35.217779,0
202407,20240703,10,410,"석대역",129.137179,35.21811162,0
202407,20240703,10,411,"영산대역",129.146149,35.225777,0
202407,20240703,10,412,"윗반송역",129.154024,35.232506,0
202407,20240703,10,413,"고촌역",129.1604437,35.236031,0
202407,20240703,10,414,"안평역",129.171823,35.237363,0
202407,20240703,10,95,"다대포해수욕장",128.9641,35.04867,0
202407,20240703,10,96,"다대포항역",128.9713,35.05782,0
202407,20240703,10,97,"낫개역",128.979873,35.065265,0
202407,20240703,10,98,"신장림역",128.977041,35.074433,0
202407,20240703,10,99,"장림역",128.9775,35.08109,0
202407,20240703,11,100,"동매역",128.9742,35.0899,0
202407,20240703,11,101,"신평역",128.960564,35.095179,0
202407,20240703,11,102,"하단역",128.966803,35.10618,0
202407,20240703,11,103,"당리역",128.973846,35.103532,0
202407,20240703,11,104,"사하역",128.9831,35.099847,0
202407,20240703,11,105,"괴정역",128.992144,35.099816,0
202407,20240703,11,106,"대티역",128.999936,35.103126,0
202407,20240703,11,107,"서대신역",129.012178,35.110937,0
202407,20240703,11,108,"동대신역",129.017684,35.110452,0
202407,20240703,11,109,"토성역",129.019776,35.100727,0
202407,20240703,11,110,"자갈치역",129.02667,35.097372,0
202407,20240703,11,111,"남포역",129.034869,35.097953,0
202407,20240703,11,112,"중앙역",129.036371,35.103837,0
202407,20240703,11,113,"부산역",129.0397,35.115224,0
202407,20240703,11,114,"초량역",129.043039,35.121168,0
202407,20240703,11,115,"부산진역",129.047894,35.127787,0
202407,20240703,11,116,"좌천역",129.054455,35.134361,0
202407,20240703,11,117,"범일역",129.059352,35.140952,0
202407,20240703,11,118,"범내골역",129.059261,35.1474,0
202407,20240703,11,119,"서면역(1호선)",129.059556,35.158282,0
202407,20240703,11,120,"부전역",129.062952,35.162587,0
202407,20240703,11,121,"양정역",129.071366,35.173122,0
202407,20240703,11,122,"시청역",129.076642,35.179837,0
202407,20240703,11,123,"연산역",129.081534,35.186168,0
202407,20240703,11,124,"교대역",129.080035,35.19605,0
202407,20240703,11,125,"동래역",129.078506,35.205641,0
202407,20240703,11,126,"명륜역",129.079659,35.212551,0
202407,20240703,11,127,"온천장역",129.086437,35.220249,0
202407,20240703,11,128,"부산대역",129.089358,35.229609,0
202407,20240703,11,129,"장전역",129.088111,35.23809095,0
202407,20240703,11,130,"구서역",129.091327,35.247407,0
202407,20240703,11,131,"두실역",129.091386,35.256959,0
202407,20240703,11,132,"남산역",129.092496,35.265404,0
202407,20240703,11,133,"범어사역",129.092679,35.273105,0
202407,20240703,11,134,"노포역",129.094967,35.28468657,0
202407,20240703,11,201,"장산역",129.176986,35.169914,0
202407,20240703,11,202,"중동역",129.168091,35.1667051,0
202407,20240703,11,203,"해운대역",129.158908,35.163672,0
202407,20240703,11,204,"동백역",129.147897,35.161484,0
202407,20240703,11,205,"시립미술관역",129.138933,35.168844,0
202407,20240703,11,206,"센텀시티역",129.131745,35.168827,0
202407,20240703,11,207,"민락역",129.121909,35.167228,0
202407,20240703,11,208,"수영역",129.114713,35.165227,0
202407,20240703,11,209,"광안역",129.113168,35.157916,0
202407,20240703,11,210,"금련산역",129.110961,35.149771,0
202407,20240703,11,211,"남천역",129.107978,35.142139,0
202407,20240703,11,212,"경성대부경대역",129.100548,35.137585,0
202407,20240703,11,213,"대연역",129.092161,35.135153,0
202407,20240703,11,214,"못골역",129.084415,35.134731,0
202407,20240703,11,215,"지게골역",129.074365,35.135574,0
202407,20240703,11,216,"문현역",129.067399,35.139151,0
202407,20240703,11,217,"국제금융센터부산은행역",129.066755,35.145817,0
202407,20240703,11,218,"전포역",129.065374,35.153102,0
202407,20240703,11,219,"서면역(2호선)",129.059084,35.15774,0
202407,20240703,11,220,"부암역",129.050185,35.157444,0
202407,20240703,11,221,"가야역",129.042817,35.155883,0
202407,20240703,11,222,"동의대역",129.03275,35.153986,0
202407,20240703,11,223,"개금역",129.020533,35.153284,0
202407,20240703,11,224,"냉정역",129.012255,35.151254,0
202407,20240703,11,225,"주례역",129.003077,35.150508,0
202407,20240703,11,226,"감전역",128.991146,35.155528,0
202407,20240703,11,227,"사상역",128.984621,35.162361,0
202407,20240703,11,228,"덕포역",128.983955,35.173754,0
202407,20240703,11,229,"모덕역",128.985621,35.180366,0
202407,20240703,11,230,"모라역",128.988655,35.189663,0
202407,20240703,11,231,"구남역",128.994928,35.196804,0
202407,20240703,11,232,"구명역",128.999322,35.20252,0
202407,20240703,11,233,"덕천역(2호선)",129.005673,35.210219,0
202407,20240703,11,234,"수정역",129.009198,35.223356,0
202407,20240703,11,235,"화명역",129.013918,35.236278,0
202407,20240703,11,236,"율리역",129.012918,35.246714,0
202407,20240703,11,237,"동원역",129.012392,35.258656,0
202407,20240703,11,238,"금곡역",129.0169054,35.267248,0
202407,20240703,11,239,"호포역",129.017097,35.280406,0
202407,20240703,11,240,"증산역",129.010246,35.308302,0
202407,20240703,11,241,"부산대양산캠퍼스역",129.0139408,35.316955,0
202407,20240703,11,242,"남양산역",129.019457,35.325359,0
202407,20240703,11,243,"양산역",129.026391,35.33872773,0
202407,20240703,11,302,"망미역",129.108225,35.171528,0
202407,20240703,11,303,"배산역",129.095498,35.173504,0
202407,20240703,11,304,"물만골역",129.085748,35.176808,0
202407,20240703,11,305,"연산역(3호선)",129.081526,35.186173,0
202407,20240703,11,306,"거제역",129.073941,35.188589,0
202407,20240703,11,307,"종합운동장역",129.067504,35.19125,0
202407,20240703,11,308,"사직역",129.064996,35.198998,0
202407,20240703,11,309,"미남역(3호선)",129.068061,35.205503,0
202407,20240703,11,310,"만덕역",129.036527,35.213,0
202407,20240703,11,311,"남산정역",129.023928,35.21334,0
202407,20240703,11,312,"숙등역",129.012749,35.21197,0
202407,20240703,11,313,"덕천역(3호선)",129.005671,35.210215,0
